country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi,uid,origin_lat,origin_lon
senegal,1992,1993,14.633300000000002,-17.083300000000005,SEN.13,SEN.13.1,8,1,23.379763875,senegal_1993_00144,14.633300000000002,-17.083300000000005
senegal,1992,1993,14.8,-16.9333,SEN.13,SEN.13.2,11,0,45.959607,senegal_1993_00145,14.8,-16.9333
senegal,1992,1993,14.75,-17.400000000000002,SEN.1,SEN.1.3,10,0,44.0728447,senegal_1993_00146,14.75,-17.400000000000002
senegal,1992,1993,14.7833,-17.2167,SEN.1,SEN.1.4,9,1,24.742621111111102,senegal_1993_00147,14.7833,-17.2167
senegal,1992,1993,14.800000000000004,-16.9333,SEN.13,SEN.13.2,15,0,58.30186566666667,senegal_1993_00148,14.800000000000004,-16.9333
senegal,1992,1993,14.7167,-17.2833,SEN.1,SEN.1.4,14,0,50.898468,senegal_1993_00149,14.7167,-17.2833
senegal,1992,1993,15.2833,-16.1833,SEN.8,SEN.8.1,12,1,12.475440083333332,senegal_1993_00150,15.2833,-16.1833
senegal,1992,1993,14.75,-17.400000000000002,SEN.1,SEN.1.3,14,0,39.25421685714286,senegal_1993_00151,14.75,-17.400000000000002
senegal,1992,1993,14.6167,-16.38,SEN.2,SEN.2.1,1,1,6.367965,senegal_1993_00152,14.6167,-16.38
senegal,1992,1993,15.099999999999996,-16.166599999999995,SEN.8,SEN.8.1,11,1,13.151925272727276,senegal_1993_00153,15.099999999999996,-16.166599999999995
senegal,1992,1993,14.400000000000002,-16.9667,SEN.13,SEN.13.1,8,0,41.800089875,senegal_1993_00154,14.400000000000002,-16.9667
senegal,1992,1993,13.05,-16.599999999999998,SEN.14,SEN.14.1,9,1,19.09101344444444,senegal_1993_00155,13.05,-16.599999999999998
senegal,1992,1993,12.883300000000002,-14.95,SEN.7,SEN.7.1,10,0,34.7212329,senegal_1993_00156,12.883300000000002,-14.95
senegal,1992,1993,14.6667,-17.4333,SEN.1,SEN.1.1,13,0,41.859295846153856,senegal_1993_00157,14.6667,-17.4333
senegal,1992,1993,14.8672,-15.876399999999997,SEN.2,SEN.2.3,15,1,20.85699253333333,senegal_1993_00158,14.8672,-15.876399999999997
senegal,1992,1993,12.8667,-14.3333,SEN.7,SEN.7.1,3,1,7.637933,senegal_1993_00159,12.8667,-14.3333
senegal,1992,1993,12.6333,-15.5167,SEN.11,SEN.11.2,2,1,18.697679,senegal_1993_00160,12.6333,-15.5167
senegal,1992,1993,14.8,-16.9333,SEN.13,SEN.13.2,7,0,29.076953571428568,senegal_1993_00161,14.8,-16.9333
senegal,1992,1993,14.6667,-17.4333,SEN.1,SEN.1.1,12,0,27.19830808333334,senegal_1993_00162,14.6667,-17.4333
senegal,1992,1993,14.6667,-17.4333,SEN.1,SEN.1.1,10,0,38.8394885,senegal_1993_00163,14.6667,-17.4333
senegal,1992,1993,15.150000000000004,-16.900000000000002,SEN.13,SEN.13.3,16,1,56.53036,senegal_1993_00164,15.150000000000004,-16.900000000000002
senegal,1992,1993,12.5667,-15.8833,SEN.11,SEN.11.2,1,1,23.463846,senegal_1993_00165,12.5667,-15.8833
senegal,1992,1993,14.6667,-16.25,SEN.2,SEN.2.2,10,0,47.55037319999998,senegal_1993_00166,14.6667,-16.25
senegal,1992,1993,12.8167,-16.2333,SEN.14,SEN.14.1,2,0,25.120383,senegal_1993_00167,12.8167,-16.2333
senegal,1992,1993,14.699999999999998,-17.233299999999993,SEN.1,SEN.1.4,13,0,40.917957230769225,senegal_1993_00168,14.699999999999998,-17.233299999999993
senegal,1997,1997,12.73271434,-15.05722008,SEN.7,SEN.7.1,4,1,19.82214775,senegal_1997_00000,12.73271434,-15.05722008
senegal,1997,1997,13.96704203,-16.09808425,SEN.5,SEN.5.2,9,1,20.55309677777777,senegal_1997_00001,13.96704203,-16.09808425
senegal,1997,1997,14.22980958,-12.66688997,SEN.12,SEN.12.2,4,1,27.76304475,senegal_1997_00002,14.22980958,-12.66688997
senegal,1997,1997,13.84947988,-16.103114909999995,SEN.5,SEN.5.3,13,1,15.572239615384612,senegal_1997_00003,13.84947988,-16.103114909999995
senegal,1997,1997,12.572313546901269,-16.282304227628295,SEN.14,SEN.14.3,8,0,26.46777875,senegal_1997_00004,12.57122882,-16.28920708
senegal,1997,1997,13.728833454713406,-13.649812104944244,SEN.12,SEN.12.4,15,0,18.195909866666668,senegal_1997_00005,13.728291140000003,-13.663683100000004
senegal,1997,1997,14.04281286,-15.72161215,SEN.4,SEN.4.1,1,1,15.778372,senegal_1997_00006,14.04281286,-15.72161215
senegal,1997,1997,16.503547278851894,-14.623057210727836,SEN.10,SEN.10.2,8,1,36.75684524999999,senegal_1997_00007,16.517915079999998,-14.61097012
senegal,1997,1997,14.50099775,-16.41039492,SEN.3,SEN.3.1,5,1,8.5909114,senegal_1997_00008,14.50099775,-16.41039492
senegal,1997,1997,14.716030086433204,-17.458371633500978,SEN.1,SEN.1.1,20,0,59.10363789999999,senegal_1997_00009,14.70437127,-17.44750546
senegal,1997,1997,15.599451465308265,-16.21057846600022,SEN.8,SEN.8.3,20,0,50.25987165,senegal_1997_00010,15.608127099999995,-16.219812289999997
senegal,1997,1997,12.71877321,-16.08133871,SEN.14,SEN.14.1,6,1,18.583840666666664,senegal_1997_00011,12.71877321,-16.08133871
senegal,1997,1997,14.912560015916748,-17.083216441287657,SEN.13,SEN.13.3,3,1,29.607814666666663,senegal_1997_00012,14.93614831,-17.04444681
senegal,1997,1997,16.038943297053738,-16.513866419768018,SEN.10,SEN.10.3,14,0,53.32484728571429,senegal_1997_00013,16.026201448487704,-16.5026507452944
senegal,1997,1997,12.555687796662328,-16.26163530276109,SEN.14,SEN.14.3,6,0,25.458866333333333,senegal_1997_00014,12.553518339999998,-16.25169588
senegal,1997,1997,12.95719671,-14.87055206,SEN.7,SEN.7.2,1,1,19.345452,senegal_1997_00015,12.95719671,-14.87055206
senegal,1997,1997,12.93430421,-15.43163585,SEN.11,SEN.11.3,1,1,25.727055,senegal_1997_00016,12.93430421,-15.43163585
senegal,1997,1997,14.792121568386872,-15.905364268672425,SEN.2,SEN.2.3,15,1,27.855930999999995,senegal_1997_00017,14.81706577,-15.874700200000005
senegal,1997,1997,12.60210123,-16.09990286,SEN.14,SEN.14.3,6,1,21.7142515,senegal_1997_00018,12.60210123,-16.09990286
senegal,1997,1997,14.498629503245846,-16.981533394766497,SEN.13,SEN.13.1,14,1,34.43769492857143,senegal_1997_00019,14.505679140000003,-16.99907059
senegal,1997,1997,14.772491829779867,-17.433705312051423,SEN.1,SEN.1.1,18,0,39.61129877777777,senegal_1997_00020,14.76544235,-17.43398401
senegal,1997,1997,14.787937779999996,-15.532851969999998,SEN.2,SEN.2.3,11,1,20.995469909090907,senegal_1997_00021,14.787937779999996,-15.532851969999998
senegal,1997,1997,12.575423415002797,-16.259474822774138,SEN.14,SEN.14.3,10,0,37.484137200000006,senegal_1997_00022,12.569999780000002,-16.259198709999996
senegal,1997,1997,14.690709746888889,-17.427366569157048,SEN.1,SEN.1.1,19,0,42.28610173684209,senegal_1997_00023,14.69531905,-17.4418542
senegal,1997,1997,14.078560424714855,-15.54494148339263,SEN.4,SEN.4.2,15,0,21.074112133333333,senegal_1997_00024,14.081271920000004,-15.53382775
senegal,1997,1997,13.65316117,-16.36871056,SEN.3,SEN.3.2,2,1,19.0467735,senegal_1997_00025,13.65316117,-16.36871056
senegal,1997,1997,15.095305849352162,-16.60807747619707,SEN.13,SEN.13.3,13,1,18.002402999999997,senegal_1997_00026,15.09991499,-16.59830785
senegal,1997,1997,14.76447840241069,-16.911797094542372,SEN.13,SEN.13.2,14,0,37.65059314285715,senegal_1997_00027,14.77559488,-16.907616429999997
senegal,1997,1997,13.8161828,-15.819334070000002,SEN.5,SEN.5.3,3,1,27.094586,senegal_1997_00028,13.8161828,-15.819334070000002
senegal,1997,1997,12.7607665,-13.77669265,SEN.7,SEN.7.3,6,1,15.6906925,senegal_1997_00029,12.7607665,-13.77669265
senegal,1997,1997,15.71162393,-16.208189479999994,SEN.8,SEN.8.3,15,1,21.680603066666663,senegal_1997_00030,15.71162393,-16.208189479999994
senegal,1997,1997,14.748063439217484,-17.04567113586226,SEN.13,SEN.13.2,3,1,26.53623233333333,senegal_1997_00031,14.7597222,-17.07465496
senegal,1997,1997,12.890519913874844,-14.931398221702622,SEN.7,SEN.7.1,9,0,45.13881744444444,senegal_1997_00032,12.892418140000002,-14.933333470000004
senegal,1997,1997,14.77159603631288,-17.40827214887137,SEN.1,SEN.1.2,19,0,50.169111,senegal_1997_00033,14.771867170000004,-17.392107189999997
senegal,1997,1997,14.67345076,-16.35113918,SEN.2,SEN.2.1,1,1,5.31053,senegal_1997_00034,14.67345076,-16.35113918
senegal,1997,1997,14.119870219999996,-15.830190679999996,SEN.4,SEN.4.1,13,1,12.671073076923076,senegal_1997_00035,14.119870219999996,-15.830190679999996
senegal,1997,1997,14.725463578591427,-17.467492939960618,SEN.1,SEN.1.1,17,0,50.59474958823529,senegal_1997_00036,14.723294500000003,-17.452167519999996
senegal,1997,1997,16.29488424,-14.04468389,SEN.10,SEN.10.2,1,1,25.057063,senegal_1997_00037,16.29488424,-14.04468389
senegal,1997,1997,14.684275244744368,-16.464784983795237,SEN.2,SEN.2.1,16,0,35.17871,senegal_1997_00038,14.696476340000002,-16.457541130000003
senegal,1997,1997,14.164973850679687,-16.072014644311803,SEN.5,SEN.5.2,16,0,37.9882025625,senegal_1997_00039,14.163889259999998,-16.07507203
senegal,1997,1997,14.09479598,-15.30553247,SEN.4,SEN.4.4,1,1,30.671802,senegal_1997_00040,14.09479598,-15.30553247
senegal,1997,1997,15.990694399999995,-13.644805090000004,SEN.9,SEN.9.2,11,1,7.619704363636365,senegal_1997_00041,15.990694399999995,-13.644805090000004
senegal,1997,1997,15.87043129,-15.06673691,SEN.8,SEN.8.2,2,1,5.856579,senegal_1997_00042,15.87043129,-15.06673691
senegal,1997,1997,14.3214983,-16.65232812,SEN.3,SEN.3.1,2,1,25.396221500000003,senegal_1997_00043,14.3214983,-16.65232812
senegal,1997,1997,12.68464245,-14.95305279,SEN.7,SEN.7.1,4,1,21.9725325,senegal_1997_00044,12.68464245,-14.95305279
senegal,1997,1997,14.645621351711021,-16.21623193330507,SEN.2,SEN.2.2,15,0,45.21732680000001,senegal_1997_00045,14.65483999,-16.22848843
senegal,1997,1997,15.854713800000004,-13.579060019999998,SEN.9,SEN.9.2,14,1,13.404286857142854,senegal_1997_00046,15.854713800000004,-13.579060019999998
senegal,1997,1997,14.39190756812626,-16.946835945481656,SEN.13,SEN.13.1,15,0,33.29405553333333,senegal_1997_00047,14.388925,-16.948783499999998
senegal,1997,1997,15.123259579999996,-15.401486040000002,SEN.8,SEN.8.2,12,1,10.928618583333332,senegal_1997_00048,15.123259579999996,-15.401486040000002
senegal,1997,1997,12.574192101670938,-16.273680531929706,SEN.14,SEN.14.3,2,0,14.993066,senegal_1997_00049,12.57392092,-16.27202383
senegal,1997,1997,12.34828996,-16.71604675,SEN.14,SEN.14.2,13,1,12.784155307692307,senegal_1997_00050,12.34828996,-16.71604675
senegal,1997,1997,14.20940452,-16.6797404,SEN.3,SEN.3.1,3,1,11.671779333333332,senegal_1997_00051,14.20940452,-16.6797404
senegal,1997,1997,12.75835245,-13.88826794,SEN.7,SEN.7.3,4,1,16.53113525,senegal_1997_00052,12.75835245,-13.88826794
senegal,1997,1997,12.52027508,-16.51794747,SEN.14,SEN.14.2,5,1,19.1001232,senegal_1997_00053,12.52027508,-16.51794747
senegal,1997,1997,12.55457672,-16.58470356,SEN.14,SEN.14.2,4,1,12.706689,senegal_1997_00054,12.55457672,-16.58470356
senegal,1997,1997,12.9376486657091,-16.7342586700799,SEN.14,SEN.14.1,6,1,23.89496833333333,senegal_1997_00055,12.9376486657091,-16.7342586700799
senegal,1997,1997,15.042017149999994,-16.040774669999998,SEN.8,SEN.8.1,13,1,29.65853323076924,senegal_1997_00056,15.042017149999994,-16.040774669999998
senegal,1997,1997,13.65586983,-16.10241847,SEN.5,SEN.5.3,2,1,19.1605385,senegal_1997_00057,13.65586983,-16.10241847
senegal,1997,1997,14.611973500000005,-16.125375039999998,SEN.2,SEN.2.2,15,1,13.105234133333331,senegal_1997_00058,14.611973500000005,-16.125375039999998
senegal,1997,1997,14.37762493,-16.32605532,SEN.3,SEN.3.1,3,1,9.428924,senegal_1997_00059,14.37762493,-16.32605532
senegal,1997,1997,14.32098957,-16.41090923,SEN.3,SEN.3.1,1,0,9.808042,senegal_1997_00060,14.32098957,-16.41090923
senegal,1997,1997,13.99265466,-16.18648177,SEN.5,SEN.5.2,1,1,22.826009,senegal_1997_00061,13.99265466,-16.18648177
senegal,1997,1997,14.424405589999994,-16.288287410000002,SEN.3,SEN.3.1,15,1,21.79215013333334,senegal_1997_00062,14.424405589999994,-16.288287410000002
senegal,1997,1997,15.13920687,-12.971805599999998,SEN.9,SEN.9.1,7,1,11.492158714285711,senegal_1997_00063,15.13920687,-12.971805599999998
senegal,1997,1997,12.67643938,-16.17819502,SEN.14,SEN.14.1,2,1,23.3370245,senegal_1997_00064,12.67643938,-16.17819502
senegal,1997,1997,14.408675289999998,-16.971246500000003,SEN.13,SEN.13.1,18,0,36.92747583333333,senegal_1997_00065,14.408675289999998,-16.971246500000003
senegal,1997,1997,14.77486872,-17.35692061,SEN.1,SEN.1.3,9,0,21.734193333333334,senegal_1997_00066,14.77486872,-17.35692061
senegal,1997,1997,12.79663423,-16.237237679999996,SEN.14,SEN.14.1,10,0,32.7273692,senegal_1997_00067,12.79663423,-16.237237679999996
senegal,1997,1997,12.56143928,-16.275495479999996,SEN.14,SEN.14.3,10,0,31.466692700000003,senegal_1997_00068,12.56143928,-16.275495479999996
senegal,1997,1997,13.771035780000004,-13.681902519999996,SEN.12,SEN.12.4,13,0,34.54232407692308,senegal_1997_00069,13.771035780000004,-13.681902519999996
senegal,1997,1997,13.13272841,-13.75668349,SEN.7,SEN.7.3,9,1,20.012315777777776,senegal_1997_00070,13.13272841,-13.75668349
senegal,1997,1997,14.33131648,-16.392034560000006,SEN.3,SEN.3.1,14,0,39.77016807142856,senegal_1997_00071,14.33131648,-16.392034560000006
senegal,1997,1997,12.96460483,-16.50069124,SEN.14,SEN.14.1,8,1,23.31599475,senegal_1997_00072,12.96460483,-16.50069124
senegal,1997,1997,14.67508611,-16.32894625,SEN.2,SEN.2.1,2,1,7.369727,senegal_1997_00073,14.67508611,-16.32894625
senegal,1997,1997,15.409394109999996,-13.142234650000004,SEN.9,SEN.9.1,12,1,15.344421416666668,senegal_1997_00074,15.409394109999996,-13.142234650000004
senegal,1997,1997,14.781487685189598,-17.3740614552997,SEN.1,SEN.1.2,19,0,29.003444526315786,senegal_1997_00075,14.781487685189598,-17.3740614552997
senegal,1997,1997,13.000661150000004,-16.55413025,SEN.14,SEN.14.1,5,1,20.6325938,senegal_1997_00076,13.000661150000004,-16.55413025
senegal,1997,1997,15.4379397,-16.392799660000005,SEN.8,SEN.8.1,9,1,9.349082666666668,senegal_1997_00077,15.4379397,-16.392799660000005
senegal,1997,1997,12.91574681,-14.485453879999998,SEN.7,SEN.7.1,9,1,17.403210666666666,senegal_1997_00078,12.91574681,-14.485453879999998
senegal,1997,1997,12.79503594,-16.21552129,SEN.14,SEN.14.1,6,0,23.6436265,senegal_1997_00079,12.79503594,-16.21552129
senegal,1997,1997,14.893583260000003,-12.453878729999998,SEN.12,SEN.12.1,13,0,30.23897038461538,senegal_1997_00080,14.893583260000003,-12.453878729999998
senegal,1997,1997,12.9970924,-15.61892776,SEN.11,SEN.11.1,6,1,16.079905666666665,senegal_1997_00081,12.9970924,-15.61892776
senegal,1997,1997,15.090383929999998,-16.89590975,SEN.13,SEN.13.3,9,1,19.75548022222221,senegal_1997_00082,15.090383929999998,-16.89590975
senegal,1997,1997,14.75312832,-17.34776366,SEN.1,SEN.1.3,15,0,29.88533953333333,senegal_1997_00083,14.75312832,-17.34776366
senegal,1997,1997,14.12020711,-15.99561765,SEN.5,SEN.5.2,1,1,23.336843,senegal_1997_00084,14.12020711,-15.99561765
senegal,1997,1997,16.41250331,-15.890491559999996,SEN.10,SEN.10.1,10,1,13.4095811,senegal_1997_00085,16.41250331,-15.890491559999996
senegal,1997,1997,14.68970325,-16.53655833,SEN.2,SEN.2.1,4,1,5.678334,senegal_1997_00086,14.68970325,-16.53655833
senegal,1997,1997,14.83940923,-17.064133800000004,SEN.13,SEN.13.2,13,1,21.698408153846152,senegal_1997_00087,14.83940923,-17.064133800000004
senegal,1997,1997,14.45245948,-12.20757456,SEN.12,SEN.12.1,3,1,13.621674,senegal_1997_00088,14.45245948,-12.20757456
senegal,1997,1997,14.9232825,-16.02210248,SEN.2,SEN.2.3,4,1,11.152086,senegal_1997_00089,14.9232825,-16.02210248
senegal,1997,1997,14.480234319999996,-16.07180592,SEN.3,SEN.3.3,14,0,22.16703357142857,senegal_1997_00090,14.480234319999996,-16.07180592
senegal,1997,1997,14.518288719999996,-16.467867329999997,SEN.3,SEN.3.1,14,1,10.78152542857143,senegal_1997_00091,14.518288719999996,-16.467867329999997
senegal,1997,1997,13.291083809999998,-13.56299785,SEN.12,SEN.12.4,3,1,16.007591666666666,senegal_1997_00092,13.291083809999998,-13.56299785
senegal,1997,1997,13.85313776,-14.09683679,SEN.12,SEN.12.4,2,1,32.874736,senegal_1997_00093,13.85313776,-14.09683679
senegal,1997,1997,15.399023760000004,-15.1168471,SEN.8,SEN.8.2,15,0,23.106319000000003,senegal_1997_00094,15.399023760000004,-15.1168471
senegal,1997,1997,14.055750350000002,-16.75567238,SEN.3,SEN.3.1,3,1,13.498370666666668,senegal_1997_00095,14.055750350000002,-16.75567238
senegal,1997,1997,15.761701350000004,-13.36753391,SEN.9,SEN.9.2,16,1,25.731660375,senegal_1997_00096,15.761701350000004,-13.36753391
senegal,1997,1997,14.767631509999998,-16.48994474,SEN.2,SEN.2.1,5,1,12.9812794,senegal_1997_00097,14.767631509999998,-16.48994474
senegal,1997,1997,16.637393760000002,-14.94017603,SEN.10,SEN.10.2,18,0,35.754383,senegal_1997_00098,16.637393760000002,-14.94017603
senegal,1997,1997,14.38856335,-16.04219682,SEN.3,SEN.3.3,1,1,-1.83416,senegal_1997_00099,14.38856335,-16.04219682
senegal,1997,1997,14.799326619999997,-15.899116649999998,SEN.2,SEN.2.3,14,0,43.24683921428571,senegal_1997_00100,14.799326619999997,-15.899116649999998
senegal,1997,1997,14.9077587,-16.62046246,SEN.2,SEN.2.1,3,1,9.907775,senegal_1997_00101,14.9077587,-16.62046246
senegal,1997,1997,12.5664474,-16.269534429999997,SEN.14,SEN.14.3,9,0,32.31635544444444,senegal_1997_00102,12.5664474,-16.269534429999997
senegal,1997,1997,14.770605749999994,-17.39287638,SEN.1,SEN.1.2,19,0,43.000091368421046,senegal_1997_00103,14.770605749999994,-17.39287638
senegal,1997,1997,13.963419109999998,-14.779255830000002,SEN.4,SEN.4.3,13,1,26.77389761538461,senegal_1997_00104,13.963419109999998,-14.779255830000002
senegal,1997,1997,13.79812345,-16.42252662,SEN.3,SEN.3.2,3,1,17.647389,senegal_1997_00105,13.79812345,-16.42252662
senegal,1997,1997,16.468838979999994,-15.713440170000004,SEN.10,SEN.10.1,15,0,34.243312933333335,senegal_1997_00106,16.468838979999994,-15.713440170000004
senegal,1997,1997,14.34280274,-16.22998436,SEN.3,SEN.3.1,9,1,8.694689666666669,senegal_1997_00107,14.34280274,-16.22998436
senegal,1997,1997,13.87093839,-15.13470726,SEN.4,SEN.4.2,1,1,20.275884,senegal_1997_00108,13.87093839,-15.13470726
senegal,1997,1997,14.721067650000002,-17.45269841,SEN.1,SEN.1.1,18,0,59.08544316666666,senegal_1997_00109,14.721067650000002,-17.45269841
senegal,1997,1997,14.746556529999998,-17.3818642,SEN.1,SEN.1.3,20,0,33.794146299999994,senegal_1997_00110,14.746556529999998,-17.3818642
senegal,1997,1997,14.876165390000004,-15.834871560000003,SEN.2,SEN.2.3,17,1,43.15381123529412,senegal_1997_00111,14.876165390000004,-15.834871560000003
senegal,1997,1997,14.7438368,-17.40061761,SEN.1,SEN.1.3,19,0,47.82063478947368,senegal_1997_00112,14.7438368,-17.40061761
senegal,1997,1997,15.089263399999997,-16.756411939999996,SEN.13,SEN.13.3,14,1,23.09223685714285,senegal_1997_00113,15.089263399999997,-16.756411939999996
senegal,1997,1997,14.823397150000002,-12.34452884,SEN.12,SEN.12.1,8,1,21.87755075,senegal_1997_00114,14.823397150000002,-12.34452884
senegal,1997,1997,15.62467257,-16.22649013,SEN.8,SEN.8.3,13,0,65.37872399999999,senegal_1997_00115,15.62467257,-16.22649013
senegal,1997,1997,14.288035320000002,-16.29763129,SEN.5,SEN.5.2,7,1,12.646149142857142,senegal_1997_00116,14.288035320000002,-16.29763129
senegal,1997,1997,15.72315224,-15.92541312,SEN.8,SEN.8.3,1,1,29.175457,senegal_1997_00117,15.72315224,-15.92541312
senegal,1997,1997,14.07489789,-16.0186068,SEN.5,SEN.5.2,5,1,13.0267854,senegal_1997_00118,14.07489789,-16.0186068
senegal,1997,1997,12.60723814,-15.70397951,SEN.11,SEN.11.3,4,1,12.903362,senegal_1997_00119,12.60723814,-15.70397951
senegal,1997,1997,12.9498724,-16.199092,SEN.14,SEN.14.1,3,1,15.564188666666666,senegal_1997_00120,12.9498724,-16.199092
senegal,1997,1997,14.88779675,-16.22340157,SEN.2,SEN.2.2,2,1,14.2478925,senegal_1997_00121,14.88779675,-16.22340157
senegal,1997,1997,14.32626392,-16.400420919999995,SEN.3,SEN.3.1,12,0,45.69316716666666,senegal_1997_00122,14.32626392,-16.400420919999995
senegal,1997,1997,16.006650650000005,-16.479339900000006,SEN.10,SEN.10.3,14,0,33.066668642857145,senegal_1997_00123,16.006650650000005,-16.479339900000006
senegal,1997,1997,13.91720718,-16.6046707,SEN.3,SEN.3.2,6,1,21.65520766666667,senegal_1997_00124,13.91720718,-16.6046707
senegal,1997,1997,12.49553747,-12.69423736,SEN.6,SEN.6.2,10,1,15.603753500000002,senegal_1997_00125,12.49553747,-12.69423736
senegal,1997,1997,14.36581565,-16.030091459999998,SEN.5,SEN.5.1,12,1,12.586056750000004,senegal_1997_00126,14.36581565,-16.030091459999998
senegal,1997,1997,14.71858231,-16.0343515,SEN.2,SEN.2.3,5,1,12.1441654,senegal_1997_00127,14.71858231,-16.0343515
senegal,1997,1997,13.45448195,-13.74265751,SEN.7,SEN.7.3,3,1,24.17082533333333,senegal_1997_00128,13.45448195,-13.74265751
senegal,1997,1997,14.9428368,-16.47219512,SEN.2,SEN.2.1,3,1,16.18137966666667,senegal_1997_00129,14.9428368,-16.47219512
senegal,1997,1997,14.843044249999997,-15.881694460000004,SEN.2,SEN.2.3,15,1,41.04226446666667,senegal_1997_00130,14.843044249999997,-15.881694460000004
senegal,1997,1997,12.70530328,-15.55437703,SEN.11,SEN.11.3,5,0,28.571649,senegal_1997_00131,12.70530328,-15.55437703
senegal,1997,1997,12.71684744,-16.42075552,SEN.14,SEN.14.1,4,1,20.84812,senegal_1997_00132,12.71684744,-16.42075552
senegal,1997,1997,13.22111806,-14.0883834,SEN.7,SEN.7.3,4,1,21.84473325,senegal_1997_00133,13.22111806,-14.0883834
senegal,1997,1997,16.63540221,-15.095677060000003,SEN.10,SEN.10.2,11,1,19.869756181818182,senegal_1997_00134,16.63540221,-15.095677060000003
senegal,1997,1997,16.45847289,-15.688935549999998,SEN.10,SEN.10.1,11,0,23.523816363636364,senegal_1997_00135,16.45847289,-15.688935549999998
senegal,1997,1997,13.8583111,-13.50719376,SEN.12,SEN.12.4,3,1,19.67571333333333,senegal_1997_00136,13.8583111,-13.50719376
senegal,1997,1997,12.5734532,-16.28667617,SEN.14,SEN.14.3,5,0,35.7477796,senegal_1997_00137,12.5734532,-16.28667617
